1 (D[8]C[16]N[97272BCB5DEDF111F6467A9A3C8CA040]):
     15  | 1   | 1   | 0   | 1   | 1   | 0   | 0   | 1   |
     16  | 1   | 1   | 0   | 1   | 1   | 1   | 1   | 0   |

102 (D[8]C[16]N[7B9B23C36DCDB5152E8EF656F818A040]):
         | 000 | 001 | 010 | 011 | 100 | 101 | 110 | 111 |
     1   | 0   | 0   | 0   | 0   | 0   | 0   | 1   | 0   |
     2   | 0   | 0   | 0   | 0   | 0   | 1   | 0   | 1   |
     3   | 0   | 0   | 0   | 1   | 1   | 0   | 0   | 0   |
     4   | 0   | 0   | 0   | 1   | 1   | 1   | 1   | 1   |
     5   | 0   | 1   | 1   | 0   | 1   | 0   | 1   | 0   |
     6   | 0   | 1   | 1   | 0   | 1   | 1   | 1   | 1   |
     7   | 0   | 1   | 1   | 1   | 0   | 0   | 0   | 1   |
     8   | 0   | 1   | 1   | 1   | 0   | 1   | 0   | 0   |
     9   | 1   | 0   | 1   | 0   | 1   | 0   | 0   | 0   |
     10  | 1   | 0   | 1   | 0   | 1   | 1   | 0   | 1   |
     11  | 1   | 0   | 1   | 1   | 0   | 0   | 1   | 1   |
     12  | 1   | 0   | 1   | 1   | 0   | 1   | 1   | 0   |
     13  | 1   | 1   | 0   | 0   | 0   | 0   | 1   | 1   |
     14  | 1   | 1   | 0   | 0   | 0   | 1   | 0   | 0   |
     15  | 1   | 1   | 0   | 1   | 1   | 0   | 0   | 1   |
     16  | 1   | 1   | 0   | 1   | 1   | 1   | 1   | 0   |

103 (D[8]C[16]N[7B9B23C3AD4DF5156E8E36D6F818A040]):
         | 000 | 001 | 010 | 011 | 100 | 101 | 110 | 111 |
     1   | 0   | 0   | 0   | 0   | 0   | 0   | 1   | 0   |
     2   | 0   | 0   | 0   | 0   | 0   | 1   | 0   | 1   |
     3   | 0   | 0   | 0   | 1   | 1   | 0   | 0   | 0   |
     4   | 0   | 0   | 0   | 1   | 1   | 1   | 1   | 1   |
     5   | 0   | 1   | 1   | 0   | 1   | 0   | 1   | 1   |
     6   | 0   | 1   | 1   | 0   | 1   | 1   | 0   | 0   |
     7   | 0   | 1   | 1   | 1   | 0   | 0   | 0   | 1   |
     8   | 0   | 1   | 1   | 1   | 0   | 1   | 1   | 0   |
     9   | 1   | 0   | 1   | 0   | 1   | 0   | 0   | 0   |
     10  | 1   | 0   | 1   | 0   | 1   | 1   | 1   | 1   |
     11  | 1   | 0   | 1   | 1   | 0   | 0   | 1   | 0   |
     12  | 1   | 0   | 1   | 1   | 0   | 1   | 0   | 1   |
     13  | 1   | 1   | 0   | 0   | 0   | 0   | 1   | 1   |
     14  | 1   | 1   | 0   | 0   | 0   | 1   | 0   | 0   |
     15  | 1   | 1   | 0   | 1   | 1   | 0   | 0   | 1   |
     16  | 1   | 1   | 0   | 1   | 1   | 1   | 1   | 0   |

104 (D[8]C[16]N[7B9B23C32DCDF5156E8EB656F818A040]):
         | 000 | 001 | 010 | 011 | 100 | 101 | 110 | 111 |
     1   | 0   | 0   | 0   | 0   | 0   | 0   | 1   | 0   |
     2   | 0   | 0   | 0   | 0   | 0   | 1   | 0   | 1   |
     3   | 0   | 0   | 0   | 1   | 1   | 0   | 0   | 0   |
     4   | 0   | 0   | 0   | 1   | 1   | 1   | 1   | 1   |
     5   | 0   | 1   | 1   | 0   | 1   | 0   | 1   | 0   |
     6   | 0   | 1   | 1   | 0   | 1   | 1   | 0   | 1   |
     7   | 0   | 1   | 1   | 1   | 0   | 0   | 0   | 1   |
     8   | 0   | 1   | 1   | 1   | 0   | 1   | 1   | 0   |
     9   | 1   | 0   | 1   | 0   | 1   | 0   | 0   | 0   |
     10  | 1   | 0   | 1   | 0   | 1   | 1   | 1   | 1   |
     11  | 1   | 0   | 1   | 1   | 0   | 0   | 1   | 1   |
     12  | 1   | 0   | 1   | 1   | 0   | 1   | 0   | 0   |
     13  | 1   | 1   | 0   | 0   | 0   | 0   | 1   | 1   |
     14  | 1   | 1   | 0   | 0   | 0   | 1   | 0   | 0   |
     15  | 1   | 1   | 0   | 1   | 1   | 0   | 0   | 1   |
     16  | 1   | 1   | 0   | 1   | 1   | 1   | 1   | 0   |

105 (D[8]C[16]N[7B9BA3432DCDF5156E8E36D6F818A040]):
         | 000 | 001 | 010 | 011 | 100 | 101 | 110 | 111 |
     1   | 0   | 0   | 0   | 0   | 0   | 0   | 1   | 0   |
     2   | 0   | 0   | 0   | 0   | 0   | 1   | 0   | 1   |
     3   | 0   | 0   | 0   | 1   | 1   | 0   | 0   | 0   |
     4   | 0   | 0   | 0   | 1   | 1   | 1   | 1   | 1   |
     5   | 0   | 1   | 1   | 0   | 1   | 0   | 1   | 1   |
     6   | 0   | 1   | 1   | 0   | 1   | 1   | 0   | 0   |
     7   | 0   | 1   | 1   | 1   | 0   | 0   | 0   | 1   |
     8   | 0   | 1   | 1   | 1   | 0   | 1   | 1   | 0   |
     9   | 1   | 0   | 1   | 0   | 1   | 0   | 0   | 0   |
     10  | 1   | 0   | 1   | 0   | 1   | 1   | 1   | 1   |
     11  | 1   | 0   | 1   | 1   | 0   | 0   | 1   | 1   |
     12  | 1   | 0   | 1   | 1   | 0   | 1   | 0   | 0   |
     13  | 1   | 1   | 0   | 0   | 0   | 0   | 1   | 0   |
     14  | 1   | 1   | 0   | 0   | 0   | 1   | 0   | 1   |
     15  | 1   | 1   | 0   | 1   | 1   | 0   | 0   | 1   |
     16  | 1   | 1   | 0   | 1   | 1   | 1   | 1   | 0   |

106 (D[8]C[16]N[7B9B23C3ADCD75156E0EB6D6F818A040]):
         | 000 | 001 | 010 | 011 | 100 | 101 | 110 | 111 |
     1   | 0   | 0   | 0   | 0   | 0   | 0   | 1   | 0   |
     2   | 0   | 0   | 0   | 0   | 0   | 1   | 0   | 1   |
     3   | 0   | 0   | 0   | 1   | 1   | 0   | 0   | 0   |
     4   | 0   | 0   | 0   | 1   | 1   | 1   | 1   | 1   |
     5   | 0   | 1   | 1   | 0   | 1   | 0   | 1   | 1   |
     6   | 0   | 1   | 1   | 0   | 1   | 1   | 0   | 1   |
     7   | 0   | 1   | 1   | 1   | 0   | 0   | 0   | 0   |
     8   | 0   | 1   | 1   | 1   | 0   | 1   | 1   | 0   |
     9   | 1   | 0   | 1   | 0   | 1   | 0   | 0   | 0   |
     10  | 1   | 0   | 1   | 0   | 1   | 1   | 1   | 0   |
     11  | 1   | 0   | 1   | 1   | 0   | 0   | 1   | 1   |
     12  | 1   | 0   | 1   | 1   | 0   | 1   | 0   | 1   |
     13  | 1   | 1   | 0   | 0   | 0   | 0   | 1   | 1   |
     14  | 1   | 1   | 0   | 0   | 0   | 1   | 0   | 0   |
     15  | 1   | 1   | 0   | 1   | 1   | 0   | 0   | 1   |
     16  | 1   | 1   | 0   | 1   | 1   | 1   | 1   | 0   |

107 (D[8]C[16]N[7F9F27C7A9C971116A0AB2D2FC1CA444]):
         | 000 | 001 | 010 | 011 | 100 | 101 | 110 | 111 |
     1   | 0   | 0   | 1   | 0   | 0   | 0   | 1   | 0   |
     2   | 0   | 0   | 1   | 0   | 0   | 1   | 0   | 1   |
     3   | 0   | 0   | 1   | 1   | 1   | 0   | 0   | 0   |
     4   | 0   | 0   | 1   | 1   | 1   | 1   | 1   | 1   |
     5   | 0   | 1   | 0   | 0   | 1   | 0   | 1   | 1   |
     6   | 0   | 1   | 0   | 0   | 1   | 1   | 0   | 1   |
     7   | 0   | 1   | 0   | 1   | 0   | 0   | 0   | 0   |
     8   | 0   | 1   | 0   | 1   | 0   | 1   | 1   | 0   |
     9   | 1   | 0   | 0   | 0   | 1   | 0   | 0   | 0   |
     10  | 1   | 0   | 0   | 0   | 1   | 1   | 1   | 0   |
     11  | 1   | 0   | 0   | 1   | 0   | 0   | 1   | 1   |
     12  | 1   | 0   | 0   | 1   | 0   | 1   | 0   | 1   |
     13  | 1   | 1   | 1   | 0   | 0   | 0   | 1   | 1   |
     14  | 1   | 1   | 1   | 0   | 0   | 1   | 0   | 0   |
     15  | 1   | 1   | 1   | 1   | 1   | 0   | 0   | 1   |
     16  | 1   | 1   | 1   | 1   | 1   | 1   | 1   | 0   |

108 (D[8]C[16]N[7F9F27C7A9C971112A4AF292FC1CA444]):
         | 000 | 001 | 010 | 011 | 100 | 101 | 110 | 111 |
     1   | 0   | 0   | 1   | 0   | 0   | 0   | 1   | 0   |
     2   | 0   | 0   | 1   | 0   | 0   | 1   | 0   | 1   |
     3   | 0   | 0   | 1   | 1   | 1   | 0   | 0   | 0   |
     4   | 0   | 0   | 1   | 1   | 1   | 1   | 1   | 1   |
     5   | 0   | 1   | 0   | 0   | 1   | 0   | 0   | 1   |
     6   | 0   | 1   | 0   | 0   | 1   | 1   | 1   | 1   |
     7   | 0   | 1   | 0   | 1   | 0   | 0   | 1   | 0   |
     8   | 0   | 1   | 0   | 1   | 0   | 1   | 0   | 0   |
     9   | 1   | 0   | 0   | 0   | 1   | 0   | 0   | 0   |
     10  | 1   | 0   | 0   | 0   | 1   | 1   | 1   | 0   |
     11  | 1   | 0   | 0   | 1   | 0   | 0   | 1   | 1   |
     12  | 1   | 0   | 0   | 1   | 0   | 1   | 0   | 1   |
     13  | 1   | 1   | 1   | 0   | 0   | 0   | 1   | 1   |
     14  | 1   | 1   | 1   | 0   | 0   | 1   | 0   | 0   |
     15  | 1   | 1   | 1   | 1   | 1   | 0   | 0   | 1   |
     16  | 1   | 1   | 1   | 1   | 1   | 1   | 1   | 0   |

109 (D[8]C[16]N[7F9F27C7E98971112A4AB2D2FC1CA444]):
         | 000 | 001 | 010 | 011 | 100 | 101 | 110 | 111 |
     1   | 0   | 0   | 1   | 0   | 0   | 0   | 1   | 0   |
     2   | 0   | 0   | 1   | 0   | 0   | 1   | 0   | 1   |
     3   | 0   | 0   | 1   | 1   | 1   | 0   | 0   | 0   |
     4   | 0   | 0   | 1   | 1   | 1   | 1   | 1   | 1   |
     5   | 0   | 1   | 0   | 0   | 1   | 0   | 1   | 1   |
     6   | 0   | 1   | 0   | 0   | 1   | 1   | 0   | 1   |
     7   | 0   | 1   | 0   | 1   | 0   | 0   | 1   | 0   |
     8   | 0   | 1   | 0   | 1   | 0   | 1   | 0   | 0   |
     9   | 1   | 0   | 0   | 0   | 1   | 0   | 0   | 0   |
     10  | 1   | 0   | 0   | 0   | 1   | 1   | 1   | 0   |
     11  | 1   | 0   | 0   | 1   | 0   | 0   | 0   | 1   |
     12  | 1   | 0   | 0   | 1   | 0   | 1   | 1   | 1   |
     13  | 1   | 1   | 1   | 0   | 0   | 0   | 1   | 1   |
     14  | 1   | 1   | 1   | 0   | 0   | 1   | 0   | 0   |
     15  | 1   | 1   | 1   | 1   | 1   | 0   | 0   | 1   |
     16  | 1   | 1   | 1   | 1   | 1   | 1   | 1   | 0   |

110 (D[8]C[16]N[7F9F27C7A949F1112ACA7292FC1CA444]):
         | 000 | 001 | 010 | 011 | 100 | 101 | 110 | 111 |
     1   | 0   | 0   | 1   | 0   | 0   | 0   | 1   | 0   |
     2   | 0   | 0   | 1   | 0   | 0   | 1   | 0   | 1   |
     3   | 0   | 0   | 1   | 1   | 1   | 0   | 0   | 0   |
     4   | 0   | 0   | 1   | 1   | 1   | 1   | 1   | 1   |
     5   | 0   | 1   | 0   | 0   | 1   | 0   | 0   | 1   |
     6   | 0   | 1   | 0   | 0   | 1   | 1   | 1   | 0   |
     7   | 0   | 1   | 0   | 1   | 0   | 0   | 1   | 1   |
     8   | 0   | 1   | 0   | 1   | 0   | 1   | 0   | 0   |
     9   | 1   | 0   | 0   | 0   | 1   | 0   | 0   | 0   |
     10  | 1   | 0   | 0   | 0   | 1   | 1   | 1   | 1   |
     11  | 1   | 0   | 0   | 1   | 0   | 0   | 1   | 0   |
     12  | 1   | 0   | 0   | 1   | 0   | 1   | 0   | 1   |
     13  | 1   | 1   | 1   | 0   | 0   | 0   | 1   | 1   |
     14  | 1   | 1   | 1   | 0   | 0   | 1   | 0   | 0   |
     15  | 1   | 1   | 1   | 1   | 1   | 0   | 0   | 1   |
     16  | 1   | 1   | 1   | 1   | 1   | 1   | 1   | 0   |

111 (D[8]C[16]N[7F9F27C7A949F1116A8A32D2FC1CA444]):
         | 000 | 001 | 010 | 011 | 100 | 101 | 110 | 111 |
     1   | 0   | 0   | 1   | 0   | 0   | 0   | 1   | 0   |
     2   | 0   | 0   | 1   | 0   | 0   | 1   | 0   | 1   |
     3   | 0   | 0   | 1   | 1   | 1   | 0   | 0   | 0   |
     4   | 0   | 0   | 1   | 1   | 1   | 1   | 1   | 1   |
     5   | 0   | 1   | 0   | 0   | 1   | 0   | 1   | 1   |
     6   | 0   | 1   | 0   | 0   | 1   | 1   | 0   | 0   |
     7   | 0   | 1   | 0   | 1   | 0   | 0   | 0   | 1   |
     8   | 0   | 1   | 0   | 1   | 0   | 1   | 1   | 0   |
     9   | 1   | 0   | 0   | 0   | 1   | 0   | 0   | 0   |
     10  | 1   | 0   | 0   | 0   | 1   | 1   | 1   | 1   |
     11  | 1   | 0   | 0   | 1   | 0   | 0   | 1   | 0   |
     12  | 1   | 0   | 0   | 1   | 0   | 1   | 0   | 1   |
     13  | 1   | 1   | 1   | 0   | 0   | 0   | 1   | 1   |
     14  | 1   | 1   | 1   | 0   | 0   | 1   | 0   | 0   |
     15  | 1   | 1   | 1   | 1   | 1   | 0   | 0   | 1   |
     16  | 1   | 1   | 1   | 1   | 1   | 1   | 1   | 0   |

112 (D[8]C[16]N[7F9F27C729C9F111AA4A7292FC1CA444]):
         | 000 | 001 | 010 | 011 | 100 | 101 | 110 | 111 |
     1   | 0   | 0   | 1   | 0   | 0   | 0   | 1   | 0   |
     2   | 0   | 0   | 1   | 0   | 0   | 1   | 0   | 1   |
     3   | 0   | 0   | 1   | 1   | 1   | 0   | 0   | 0   |
     4   | 0   | 0   | 1   | 1   | 1   | 1   | 1   | 1   |
     5   | 0   | 1   | 0   | 0   | 1   | 0   | 0   | 1   |
     6   | 0   | 1   | 0   | 0   | 1   | 1   | 1   | 0   |
     7   | 0   | 1   | 0   | 1   | 0   | 0   | 1   | 0   |
     8   | 0   | 1   | 0   | 1   | 0   | 1   | 0   | 1   |
     9   | 1   | 0   | 0   | 0   | 1   | 0   | 0   | 0   |
     10  | 1   | 0   | 0   | 0   | 1   | 1   | 1   | 1   |
     11  | 1   | 0   | 0   | 1   | 0   | 0   | 1   | 1   |
     12  | 1   | 0   | 0   | 1   | 0   | 1   | 0   | 0   |
     13  | 1   | 1   | 1   | 0   | 0   | 0   | 1   | 1   |
     14  | 1   | 1   | 1   | 0   | 0   | 1   | 0   | 0   |
     15  | 1   | 1   | 1   | 1   | 1   | 0   | 0   | 1   |
     16  | 1   | 1   | 1   | 1   | 1   | 1   | 1   | 0   |

113 (D[8]C[16]N[7F9F27C76989F111AA4A32D2FC1CA444]):
         | 000 | 001 | 010 | 011 | 100 | 101 | 110 | 111 |
     1   | 0   | 0   | 1   | 0   | 0   | 0   | 1   | 0   |
     2   | 0   | 0   | 1   | 0   | 0   | 1   | 0   | 1   |
     3   | 0   | 0   | 1   | 1   | 1   | 0   | 0   | 0   |
     4   | 0   | 0   | 1   | 1   | 1   | 1   | 1   | 1   |
     5   | 0   | 1   | 0   | 0   | 1   | 0   | 1   | 1   |
     6   | 0   | 1   | 0   | 0   | 1   | 1   | 0   | 0   |
     7   | 0   | 1   | 0   | 1   | 0   | 0   | 1   | 0   |
     8   | 0   | 1   | 0   | 1   | 0   | 1   | 0   | 1   |
     9   | 1   | 0   | 0   | 0   | 1   | 0   | 0   | 0   |
     10  | 1   | 0   | 0   | 0   | 1   | 1   | 1   | 1   |
     11  | 1   | 0   | 0   | 1   | 0   | 0   | 0   | 1   |
     12  | 1   | 0   | 0   | 1   | 0   | 1   | 1   | 0   |
     13  | 1   | 1   | 1   | 0   | 0   | 0   | 1   | 1   |
     14  | 1   | 1   | 1   | 0   | 0   | 1   | 0   | 0   |
     15  | 1   | 1   | 1   | 1   | 1   | 0   | 0   | 1   |
     16  | 1   | 1   | 1   | 1   | 1   | 1   | 1   | 0   |

114 (D[8]C[16]N[7F9F27C7E9097191AA4A32D2FC1CA444]):
         | 000 | 001 | 010 | 011 | 100 | 101 | 110 | 111 |
     1   | 0   | 0   | 1   | 0   | 0   | 0   | 1   | 0   |
     2   | 0   | 0   | 1   | 0   | 0   | 1   | 0   | 1   |
     3   | 0   | 0   | 1   | 1   | 1   | 0   | 0   | 0   |
     4   | 0   | 0   | 1   | 1   | 1   | 1   | 1   | 1   |
     5   | 0   | 1   | 0   | 0   | 1   | 0   | 1   | 1   |
     6   | 0   | 1   | 0   | 0   | 1   | 1   | 0   | 0   |
     7   | 0   | 1   | 0   | 1   | 0   | 0   | 1   | 0   |
     8   | 0   | 1   | 0   | 1   | 0   | 1   | 0   | 1   |
     9   | 1   | 0   | 0   | 0   | 1   | 0   | 0   | 1   |
     10  | 1   | 0   | 0   | 0   | 1   | 1   | 1   | 0   |
     11  | 1   | 0   | 0   | 1   | 0   | 0   | 0   | 0   |
     12  | 1   | 0   | 0   | 1   | 0   | 1   | 1   | 1   |
     13  | 1   | 1   | 1   | 0   | 0   | 0   | 1   | 1   |
     14  | 1   | 1   | 1   | 0   | 0   | 1   | 0   | 0   |
     15  | 1   | 1   | 1   | 1   | 1   | 0   | 0   | 1   |
     16  | 1   | 1   | 1   | 1   | 1   | 1   | 1   | 0   |

115 (D[8]C[16]N[BF6FD78B157921C1065A32E2AC4CF498]):
         | 000 | 001 | 010 | 011 | 100 | 101 | 110 | 111 |
     1   | 0   | 0   | 0   | 1   | 1   | 0   | 0   | 1   |
     2   | 0   | 0   | 1   | 0   | 1   | 1   | 1   | 1   |
     3   | 0   | 0   | 1   | 1   | 0   | 0   | 1   | 0   |
     4   | 0   | 0   | 1   | 1   | 0   | 1   | 0   | 1   |
     5   | 0   | 1   | 0   | 0   | 0   | 1   | 1   | 1   |
     6   | 0   | 1   | 0   | 0   | 1   | 1   | 0   | 0   |
     7   | 0   | 1   | 0   | 1   | 1   | 0   | 1   | 0   |
     8   | 0   | 1   | 1   | 0   | 0   | 0   | 0   | 0   |
     9   | 1   | 0   | 0   | 0   | 0   | 0   | 1   | 1   |
     10  | 1   | 0   | 0   | 0   | 0   | 1   | 0   | 0   |
     11  | 1   | 0   | 0   | 1   | 1   | 1   | 1   | 0   |
     12  | 1   | 0   | 1   | 0   | 1   | 0   | 0   | 0   |
     13  | 1   | 1   | 0   | 1   | 0   | 0   | 0   | 1   |
     14  | 1   | 1   | 1   | 0   | 1   | 0   | 1   | 1   |
     15  | 1   | 1   | 1   | 1   | 0   | 1   | 1   | 0   |
     16  | 1   | 1   | 1   | 1   | 1   | 1   | 0   | 1   |

116 (D[8]C[16]N[6BAB5393FD4DB5053E1EE6C6D8887020]):
         | 000 | 001 | 010 | 011 | 100 | 101 | 110 | 111 |
     1   | 0   | 0   | 0   | 0   | 0   | 1   | 0   | 0   |
     2   | 0   | 0   | 0   | 0   | 1   | 1   | 1   | 0   |
     3   | 0   | 0   | 0   | 1   | 0   | 0   | 0   | 1   |
     4   | 0   | 0   | 0   | 1   | 1   | 0   | 1   | 1   |
     5   | 0   | 1   | 1   | 0   | 0   | 0   | 1   | 1   |
     6   | 0   | 1   | 1   | 0   | 0   | 1   | 1   | 1   |
     7   | 0   | 1   | 1   | 1   | 1   | 0   | 0   | 0   |
     8   | 0   | 1   | 1   | 1   | 1   | 1   | 0   | 0   |
     9   | 1   | 0   | 1   | 0   | 0   | 0   | 0   | 0   |
     10  | 1   | 0   | 1   | 0   | 1   | 1   | 0   | 1   |
     11  | 1   | 0   | 1   | 1   | 0   | 0   | 1   | 0   |
     12  | 1   | 0   | 1   | 1   | 1   | 1   | 1   | 1   |
     13  | 1   | 1   | 0   | 0   | 1   | 0   | 0   | 1   |
     14  | 1   | 1   | 0   | 0   | 1   | 0   | 1   | 0   |
     15  | 1   | 1   | 0   | 1   | 0   | 1   | 0   | 1   |
     16  | 1   | 1   | 0   | 1   | 0   | 1   | 1   | 0   |

117 (D[8]C[16]N[1FAFD76779B9C101EA4A3292DC0C74A4]):
         | 000 | 001 | 010 | 011 | 100 | 101 | 110 | 111 |
     1   | 0   | 0   | 1   | 0   | 0   | 1   | 0   | 1   |
     2   | 0   | 0   | 1   | 0   | 1   | 1   | 1   | 0   |
     3   | 0   | 0   | 1   | 1   | 0   | 0   | 0   | 0   |
     4   | 0   | 0   | 1   | 1   | 1   | 0   | 1   | 1   |
     5   | 0   | 1   | 0   | 0   | 1   | 0   | 0   | 1   |
     6   | 0   | 1   | 0   | 0   | 1   | 1   | 0   | 0   |
     7   | 0   | 1   | 0   | 1   | 0   | 0   | 1   | 0   |
     8   | 0   | 1   | 0   | 1   | 0   | 1   | 1   | 1   |
     9   | 1   | 0   | 0   | 0   | 0   | 0   | 0   | 0   |
     10  | 1   | 0   | 0   | 0   | 0   | 0   | 1   | 1   |
     11  | 1   | 0   | 0   | 1   | 1   | 1   | 0   | 1   |
     12  | 1   | 0   | 0   | 1   | 1   | 1   | 1   | 0   |
     13  | 1   | 1   | 1   | 0   | 0   | 1   | 1   | 0   |
     14  | 1   | 1   | 1   | 0   | 1   | 0   | 1   | 1   |
     15  | 1   | 1   | 1   | 1   | 0   | 1   | 0   | 1   |
     16  | 1   | 1   | 1   | 1   | 1   | 0   | 0   | 0   |

118 (D[8]C[16]N[1FEF976779B9C101AA4A32D2DC0C74A4]):
         | 000 | 001 | 010 | 011 | 100 | 101 | 110 | 111 |
     1   | 0   | 0   | 1   | 0   | 0   | 1   | 0   | 1   |
     2   | 0   | 0   | 1   | 0   | 1   | 1   | 1   | 0   |
     3   | 0   | 0   | 1   | 1   | 0   | 0   | 0   | 0   |
     4   | 0   | 0   | 1   | 1   | 1   | 0   | 1   | 1   |
     5   | 0   | 1   | 0   | 0   | 1   | 0   | 1   | 1   |
     6   | 0   | 1   | 0   | 0   | 1   | 1   | 0   | 0   |
     7   | 0   | 1   | 0   | 1   | 0   | 0   | 1   | 0   |
     8   | 0   | 1   | 0   | 1   | 0   | 1   | 0   | 1   |
     9   | 1   | 0   | 0   | 0   | 0   | 0   | 0   | 0   |
     10  | 1   | 0   | 0   | 0   | 0   | 0   | 1   | 1   |
     11  | 1   | 0   | 0   | 1   | 1   | 1   | 0   | 1   |
     12  | 1   | 0   | 0   | 1   | 1   | 1   | 1   | 0   |
     13  | 1   | 1   | 1   | 0   | 0   | 1   | 1   | 0   |
     14  | 1   | 1   | 1   | 0   | 1   | 0   | 0   | 1   |
     15  | 1   | 1   | 1   | 1   | 0   | 1   | 1   | 1   |
     16  | 1   | 1   | 1   | 1   | 1   | 0   | 0   | 0   |

119 (D[8]C[16]N[1FEF976779A9D101BA4A32C2DC0C74A4]):
         | 000 | 001 | 010 | 011 | 100 | 101 | 110 | 111 |
     1   | 0   | 0   | 1   | 0   | 0   | 1   | 0   | 1   |
     2   | 0   | 0   | 1   | 0   | 1   | 1   | 1   | 0   |
     3   | 0   | 0   | 1   | 1   | 0   | 0   | 0   | 0   |
     4   | 0   | 0   | 1   | 1   | 1   | 0   | 1   | 1   |
     5   | 0   | 1   | 0   | 0   | 0   | 0   | 1   | 1   |
     6   | 0   | 1   | 0   | 0   | 1   | 1   | 0   | 0   |
     7   | 0   | 1   | 0   | 1   | 0   | 0   | 1   | 0   |
     8   | 0   | 1   | 0   | 1   | 1   | 1   | 0   | 1   |
     9   | 1   | 0   | 0   | 0   | 0   | 0   | 0   | 0   |
     10  | 1   | 0   | 0   | 0   | 1   | 0   | 1   | 1   |
     11  | 1   | 0   | 0   | 1   | 0   | 1   | 0   | 1   |
     12  | 1   | 0   | 0   | 1   | 1   | 1   | 1   | 0   |
     13  | 1   | 1   | 1   | 0   | 0   | 1   | 1   | 0   |
     14  | 1   | 1   | 1   | 0   | 1   | 0   | 0   | 1   |
     15  | 1   | 1   | 1   | 1   | 0   | 1   | 1   | 1   |
     16  | 1   | 1   | 1   | 1   | 1   | 0   | 0   | 0   |

120 (D[8]C[16]N[1FEF876B75B9D101B65A32C2DC0C64A8]):
         | 000 | 001 | 010 | 011 | 100 | 101 | 110 | 111 |
     1   | 0   | 0   | 0   | 1   | 0   | 1   | 0   | 1   |
     2   | 0   | 0   | 1   | 0   | 0   | 1   | 1   | 0   |
     3   | 0   | 0   | 1   | 1   | 0   | 0   | 0   | 0   |
     4   | 0   | 0   | 1   | 1   | 1   | 0   | 1   | 1   |
     5   | 0   | 1   | 0   | 0   | 0   | 0   | 1   | 1   |
     6   | 0   | 1   | 0   | 0   | 1   | 1   | 0   | 0   |
     7   | 0   | 1   | 0   | 1   | 1   | 0   | 1   | 0   |
     8   | 0   | 1   | 1   | 0   | 1   | 1   | 0   | 1   |
     9   | 1   | 0   | 0   | 0   | 0   | 0   | 0   | 0   |
     10  | 1   | 0   | 0   | 0   | 1   | 0   | 1   | 1   |
     11  | 1   | 0   | 0   | 1   | 1   | 1   | 0   | 1   |
     12  | 1   | 0   | 1   | 0   | 1   | 1   | 1   | 0   |
     13  | 1   | 1   | 0   | 1   | 0   | 1   | 1   | 0   |
     14  | 1   | 1   | 1   | 0   | 0   | 0   | 0   | 1   |
     15  | 1   | 1   | 1   | 1   | 0   | 1   | 1   | 1   |
     16  | 1   | 1   | 1   | 1   | 1   | 0   | 0   | 0   |

121 (D[8]C[16]N[1FAFC76B75F99101B65A32C2DC0C64A8]):
         | 000 | 001 | 010 | 011 | 100 | 101 | 110 | 111 |
     1   | 0   | 0   | 0   | 1   | 0   | 1   | 0   | 1   |
     2   | 0   | 0   | 1   | 0   | 0   | 1   | 1   | 0   |
     3   | 0   | 0   | 1   | 1   | 0   | 0   | 0   | 0   |
     4   | 0   | 0   | 1   | 1   | 1   | 0   | 1   | 1   |
     5   | 0   | 1   | 0   | 0   | 0   | 0   | 1   | 1   |
     6   | 0   | 1   | 0   | 0   | 1   | 1   | 0   | 0   |
     7   | 0   | 1   | 0   | 1   | 1   | 0   | 1   | 0   |
     8   | 0   | 1   | 1   | 0   | 1   | 1   | 0   | 1   |
     9   | 1   | 0   | 0   | 0   | 0   | 0   | 0   | 0   |
     10  | 1   | 0   | 0   | 0   | 1   | 0   | 0   | 1   |
     11  | 1   | 0   | 0   | 1   | 1   | 1   | 1   | 1   |
     12  | 1   | 0   | 1   | 0   | 1   | 1   | 1   | 0   |
     13  | 1   | 1   | 0   | 1   | 0   | 1   | 1   | 0   |
     14  | 1   | 1   | 1   | 0   | 0   | 0   | 1   | 1   |
     15  | 1   | 1   | 1   | 1   | 0   | 1   | 0   | 1   |
     16  | 1   | 1   | 1   | 1   | 1   | 0   | 0   | 0   |

122 (D[8]C[16]N[9F6FC77B35A9D101A69A32425C0CF4E8]):
         | 000 | 001 | 010 | 011 | 100 | 101 | 110 | 111 |
     1   | 0   | 0   | 0   | 1   | 0   | 1   | 1   | 1   |
     2   | 0   | 0   | 1   | 0   | 1   | 1   | 1   | 1   |
     3   | 0   | 0   | 1   | 1   | 0   | 0   | 0   | 0   |
     4   | 0   | 0   | 1   | 1   | 1   | 0   | 1   | 0   |
     5   | 0   | 1   | 0   | 0   | 0   | 0   | 1   | 0   |
     6   | 0   | 1   | 0   | 0   | 1   | 1   | 0   | 0   |
     7   | 0   | 1   | 0   | 1   | 1   | 0   | 0   | 1   |
     8   | 0   | 1   | 1   | 0   | 0   | 1   | 0   | 1   |
     9   | 1   | 0   | 0   | 0   | 0   | 0   | 0   | 0   |
     10  | 1   | 0   | 0   | 0   | 1   | 0   | 1   | 1   |
     11  | 1   | 0   | 0   | 1   | 0   | 1   | 0   | 1   |
     12  | 1   | 0   | 1   | 0   | 1   | 1   | 0   | 0   |
