469 (D[8]C[16]N[3FD723C3FD15E9096EA65A9A8C4470B0]): ((0, 0, 0, 0, 1, 1, 0, 1), (0, 0, 0, 0, 1, 1, 1, 0), (0, 0, 1, 0, 0, 0, 1, 0), (0, 0, 1, 1, 0, 0, 0, 1), (0, 1, 0, 1, 1, 0, 0, 1), (0, 1, 0, 1, 1, 0, 1, 0), (0, 1, 1, 0, 0, 1, 0, 1), (0, 1, 1, 1, 0, 1, 1, 0), (1, 0, 0, 1, 0, 0, 0, 0), (1, 0, 0, 1, 0, 1, 1, 1), (1, 0, 1, 0, 1, 0, 0, 0), (1, 0, 1, 1, 1, 1, 1, 1), (1, 1, 0, 0, 0, 0, 1, 1), (1, 1, 0, 0, 0, 1, 0, 0), (1, 1, 1, 0, 1, 0, 1, 1), (1, 1, 1, 1, 1, 1, 0, 0))
470 (D[8]C[16]N[37D72BC3FD1DE9016EA65A9A8C4470B0]): ((0, 0, 0, 0, 1, 1, 0, 1), (0, 0, 0, 0, 1, 1, 1, 0), (0, 0, 1, 0, 0, 0, 1, 0), (0, 0, 1, 1, 0, 0, 0, 1), (0, 1, 0, 1, 1, 0, 0, 1), (0, 1, 0, 1, 1, 0, 1, 0), (0, 1, 1, 0, 0, 1, 0, 1), (0, 1, 1, 1, 0, 1, 1, 0), (1, 0, 0, 0, 0, 0, 0, 0), (1, 0, 0, 1, 0, 1, 1, 1), (1, 0, 1, 1, 1, 0, 0, 0), (1, 0, 1, 1, 1, 1, 1, 1), (1, 1, 0, 0, 0, 0, 1, 1), (1, 1, 0, 1, 0, 1, 0, 0), (1, 1, 1, 0, 1, 0, 1, 1), (1, 1, 1, 0, 1, 1, 0, 0))
471 (D[8]C[16]N[B7D72B437D1DE981EE26DA1A8C4470B0]): ((0, 0, 0, 0, 1, 1, 0, 1), (0, 0, 0, 0, 1, 1, 1, 0), (0, 0, 1, 0, 0, 0, 1, 0), (0, 0, 1, 1, 0, 0, 0, 1), (0, 1, 0, 1, 1, 0, 0, 0), (0, 1, 0, 1, 1, 0, 1, 1), (0, 1, 1, 0, 0, 1, 0, 0), (0, 1, 1, 1, 0, 1, 1, 1), (1, 0, 0, 0, 0, 0, 0, 1), (1, 0, 0, 1, 0, 1, 1, 1), (1, 0, 1, 1, 1, 0, 0, 0), (1, 0, 1, 1, 1, 1, 1, 0), (1, 1, 0, 0, 0, 0, 1, 0), (1, 1, 0, 1, 0, 1, 0, 0), (1, 1, 1, 0, 1, 0, 1, 1), (1, 1, 1, 0, 1, 1, 0, 1))
472 (D[8]C[16]N[B7D72B637D1DC981EE06DA1AAC4470B0]): ((0, 0, 0, 0, 1, 1, 0, 1), (0, 0, 0, 0, 1, 1, 1, 0), (0, 0, 1, 0, 0, 0, 1, 0), (0, 0, 1, 1, 0, 1, 0, 1), (0, 1, 0, 1, 1, 0, 0, 0), (0, 1, 0, 1, 1, 0, 1, 1), (0, 1, 1, 0, 0, 0, 0, 0), (0, 1, 1, 1, 0, 1, 1, 1), (1, 0, 0, 0, 0, 0, 0, 1), (1, 0, 0, 1, 0, 0, 1, 1), (1, 0, 1, 1, 1, 0, 0, 0), (1, 0, 1, 1, 1, 1, 1, 0), (1, 1, 0, 0, 0, 1, 1, 0), (1, 1, 0, 1, 0, 1, 0, 0), (1, 1, 1, 0, 1, 0, 1, 1), (1, 1, 1, 0, 1, 1, 0, 1))
473 (D[8]C[16]N[B7C72B737D0DC991EE06DA1ABC5460A0]): ((0, 0, 0, 0, 0, 1, 0, 1), (0, 0, 0, 0, 0, 1, 1, 0), (0, 0, 1, 0, 1, 0, 1, 0), (0, 0, 1, 1, 1, 1, 0, 1), (0, 1, 0, 1, 1, 0, 0, 0), (0, 1, 0, 1, 1, 0, 1, 1), (0, 1, 1, 0, 0, 0, 0, 0), (0, 1, 1, 1, 0, 1, 1, 1), (1, 0, 0, 0, 1, 0, 0, 1), (1, 0, 0, 1, 0, 0, 1, 1), (1, 0, 1, 1, 0, 0, 0, 0), (1, 0, 1, 1, 1, 1, 1, 0), (1, 1, 0, 0, 1, 1, 1, 0), (1, 1, 0, 1, 0, 1, 0, 0), (1, 1, 1, 0, 0, 0, 1, 1), (1, 1, 1, 0, 1, 1, 0, 1))
474 (D[8]C[16]N[97C72B735D0DE9B1EE26DA1ABC744080]): ((0, 0, 0, 0, 0, 0, 0, 1), (0, 0, 0, 0, 0, 0, 1, 0), (0, 0, 1, 0, 1, 1, 1, 0), (0, 0, 1, 1, 1, 1, 0, 1), (0, 1, 0, 1, 1, 0, 0, 0), (0, 1, 0, 1, 1, 0, 1, 1), (0, 1, 1, 0, 0, 1, 0, 0), (0, 1, 1, 1, 0, 1, 1, 1), (1, 0, 0, 0, 1, 1, 0, 1), (1, 0, 0, 1, 0, 1, 1, 1), (1, 0, 1, 1, 0, 0, 0, 0), (1, 0, 1, 1, 1, 0, 1, 0), (1, 1, 0, 0, 1, 1, 1, 0), (1, 1, 0, 1, 0, 1, 0, 0), (1, 1, 1, 0, 0, 0, 1, 1), (1, 1, 1, 0, 1, 0, 0, 1))
475 (D[8]C[16]N[E72BCB930DB555793EDE0672EC98A040]): ((0, 0, 0, 0, 0, 0, 1, 0), (0, 0, 0, 0, 0, 1, 0, 1), (0, 0, 0, 1, 1, 0, 0, 1), (0, 0, 1, 1, 0, 1, 1, 1), (0, 1, 0, 0, 1, 1, 1, 0), (0, 1, 1, 0, 0, 0, 0, 0), (0, 1, 1, 1, 1, 0, 1, 1), (0, 1, 1, 1, 1, 1, 0, 0), (1, 0, 0, 1, 1, 1, 1, 0), (1, 0, 1, 0, 1, 0, 1, 0), (1, 0, 1, 0, 1, 1, 0, 1), (1, 0, 1, 1, 0, 0, 0, 0), (1, 1, 0, 0, 1, 0, 0, 1), (1, 1, 0, 1, 0, 0, 1, 1), (1, 1, 0, 1, 0, 1, 0, 0), (1, 1, 1, 0, 0, 1, 1, 1))
476 (D[8]C[16]N[5F2FF787B9D961011AEA32C26C8CB454]): ((0, 0, 1, 0, 1, 0, 1, 0), (0, 0, 1, 0, 1, 1, 0, 1), (0, 0, 1, 1, 0, 0, 0, 1), (0, 0, 1, 1, 0, 1, 1, 0), (0, 1, 0, 0, 0, 0, 1, 1), (0, 1, 0, 0, 1, 1, 0, 0), (0, 1, 0, 1, 0, 1, 1, 1), (0, 1, 0, 1, 1, 0, 0, 0), (1, 0, 0, 0, 0, 0, 0, 0), (1, 0, 0, 0, 0, 1, 1, 0), (1, 0, 0, 1, 1, 0, 1, 1), (1, 0, 0, 1, 1, 1, 0, 1), (1, 1, 1, 0, 0, 0, 0, 1), (1, 1, 1, 0, 1, 1, 1, 1), (1, 1, 1, 1, 0, 1, 0, 0), (1, 1, 1, 1, 1, 0, 1, 0))
477 (D[8]C[16]N[8FB7675B0DF911E1D63ACA22BC6C5480]): ((0, 0, 0, 0, 0, 0, 0, 1), (0, 0, 1, 0, 1, 0, 1, 0), (0, 0, 1, 1, 0, 1, 1, 0), (0, 0, 1, 1, 1, 1, 0, 1), (0, 1, 0, 0, 0, 1, 0, 0), (0, 1, 0, 1, 0, 0, 1, 1), (0, 1, 0, 1, 1, 1, 0, 0), (0, 1, 1, 0, 1, 0, 1, 1), (1, 0, 0, 0, 0, 1, 1, 1), (1, 0, 0, 0, 1, 0, 0, 0), (1, 0, 0, 1, 1, 1, 1, 1), (1, 0, 1, 1, 0, 0, 0, 0), (1, 1, 0, 1, 1, 0, 1, 0), (1, 1, 1, 0, 0, 1, 1, 0), (1, 1, 1, 0, 1, 1, 0, 1), (1, 1, 1, 1, 0, 0, 0, 1))
478 (D[8]C[16]N[BF4F27C39D797181F61AEA124CD424A8]): ((0, 0, 0, 1, 0, 1, 0, 1), (0, 0, 1, 0, 0, 1, 0, 0), (0, 0, 1, 0, 1, 0, 1, 1), (0, 0, 1, 1, 0, 0, 1, 0), (0, 1, 0, 0, 1, 0, 0, 0), (0, 1, 0, 1, 0, 1, 1, 1), (0, 1, 0, 1, 1, 0, 0, 0), (0, 1, 1, 0, 1, 1, 1, 1), (1, 0, 0, 0, 0, 0, 0, 1), (1, 0, 0, 0, 1, 1, 1, 0), (1, 0, 0, 1, 1, 1, 1, 0), (1, 0, 1, 1, 1, 0, 0, 1), (1, 1, 0, 0, 0, 0, 1, 1), (1, 1, 1, 0, 0, 1, 0, 0), (1, 1, 1, 1, 0, 0, 1, 0), (1, 1, 1, 1, 1, 1, 0, 1))
479 (D[8]C[16]N[BF4F27F39D497181C61AEA127CD424A8]): ((0, 0, 0, 1, 0, 1, 0, 1), (0, 0, 1, 0, 0, 1, 0, 0), (0, 0, 1, 0, 1, 0, 1, 1), (0, 0, 1, 1, 1, 1, 1, 0), (0, 1, 0, 0, 1, 0, 0, 0), (0, 1, 0, 1, 0, 1, 1, 1), (0, 1, 0, 1, 1, 0, 0, 0), (0, 1, 1, 0, 0, 0, 1, 1), (1, 0, 0, 0, 0, 0, 0, 1), (1, 0, 0, 0, 1, 1, 1, 0), (1, 0, 0, 1, 0, 0, 1, 0), (1, 0, 1, 1, 1, 0, 0, 1), (1, 1, 0, 0, 1, 1, 1, 1), (1, 1, 1, 0, 0, 1, 0, 0), (1, 1, 1, 1, 0, 0, 1, 0), (1, 1, 1, 1, 1, 1, 0, 1))
480 (D[8]C[16]N[BF8F77E3157949814E1AD222ECD424B8]): ((0, 0, 0, 1, 1, 1, 0, 1), (0, 0, 1, 0, 0, 1, 0, 0), (0, 0, 1, 0, 1, 0, 1, 1), (0, 0, 1, 1, 0, 1, 1, 1), (0, 1, 0, 0, 0, 1, 0, 0), (0, 1, 0, 0, 1, 0, 1, 1), (0, 1, 0, 1, 1, 0, 0, 0), (0, 1, 1, 1, 0, 0, 1, 0), (1, 0, 0, 0, 0, 0, 0, 1), (1, 0, 0, 1, 0, 0, 1, 0), (1, 0, 0, 1, 1, 1, 1, 0), (1, 0, 1, 0, 1, 0, 0, 0), (1, 1, 0, 0, 0, 1, 1, 1), (1, 1, 1, 0, 1, 1, 1, 0), (1, 1, 1, 1, 0, 0, 0, 1), (1, 1, 1, 1, 1, 1, 0, 1))
481 (D[8]C[16]N[BF4FE73315F949818E1AD2627CD424A8]): ((0, 0, 0, 1, 0, 1, 0, 1), (0, 0, 1, 0, 0, 1, 0, 0), (0, 0, 1, 0, 1, 0, 1, 1), (0, 0, 1, 1, 1, 1, 1, 0), (0, 1, 0, 0, 0, 1, 1, 0), (0, 1, 0, 0, 1, 0, 1, 1), (0, 1, 0, 1, 1, 0, 0, 0), (0, 1, 1, 1, 0, 0, 0, 1), (1, 0, 0, 0, 0, 0, 0, 1), (1, 0, 0, 1, 0, 0, 1, 0), (1, 0, 0, 1, 1, 1, 1, 1), (1, 0, 1, 0, 1, 0, 0, 0), (1, 1, 0, 0, 1, 1, 0, 0), (1, 1, 1, 0, 0, 1, 1, 1), (1, 1, 1, 1, 0, 0, 1, 0), (1, 1, 1, 1, 1, 1, 0, 1))
482 (D[8]C[16]N[BFCF77A3157949810E1AD262ECD424B8]): ((0, 0, 0, 1, 1, 1, 0, 1), (0, 0, 1, 0, 0, 1, 0, 0), (0, 0, 1, 0, 1, 0, 1, 1), (0, 0, 1, 1, 0, 1, 1, 1), (0, 1, 0, 0, 0, 1, 1, 0), (0, 1, 0, 0, 1, 0, 1, 1), (0, 1, 0, 1, 1, 0, 0, 0), (0, 1, 1, 1, 0, 0, 0, 0), (1, 0, 0, 0, 0, 0, 0, 1), (1, 0, 0, 1, 0, 0, 1, 0), (1, 0, 0, 1, 1, 1, 1, 0), (1, 0, 1, 0, 1, 0, 0, 0), (1, 1, 0, 0, 0, 1, 0, 1), (1, 1, 1, 0, 1, 1, 1, 0), (1, 1, 1, 1, 0, 0, 1, 1), (1, 1, 1, 1, 1, 1, 0, 1))
483 (D[8]C[16]N[BF4F77A315F949818E1AD262ECD42438]): ((0, 0, 0, 1, 1, 1, 0, 0), (0, 0, 1, 0, 0, 1, 0, 0), (0, 0, 1, 0, 1, 0, 1, 1), (0, 0, 1, 1, 0, 1, 1, 1), (0, 1, 0, 0, 0, 1, 1, 0), (0, 1, 0, 0, 1, 0, 1, 1), (0, 1, 0, 1, 1, 0, 0, 0), (0, 1, 1, 1, 0, 0, 0, 1), (1, 0, 0, 0, 0, 0, 0, 1), (1, 0, 0, 1, 0, 0, 1, 0), (1, 0, 0, 1, 1, 1, 1, 1), (1, 0, 1, 0, 1, 0, 0, 0), (1, 1, 0, 0, 0, 1, 0, 1), (1, 1, 1, 0, 1, 1, 1, 0), (1, 1, 1, 1, 0, 0, 1, 0), (1, 1, 1, 1, 1, 1, 0, 1))
484 (D[8]C[16]N[BFCFF3832D5569111E764A22A4C4F898]): ((0, 0, 0, 1, 1, 0, 0, 1), (0, 0, 0, 1, 1, 1, 1, 1), (0, 0, 1, 0, 0, 0, 1, 1), (0, 0, 1, 0, 0, 1, 0, 1), (0, 1, 0, 0, 0, 1, 0, 0), (0, 1, 0, 1, 0, 0, 1, 0), (0, 1, 1, 0, 1, 1, 1, 0), (0, 1, 1, 1, 1, 0, 0, 0), (1, 0, 0, 0, 1, 0, 0, 0), (1, 0, 0, 1, 0, 1, 1, 0), (1, 0, 1, 0, 1, 0, 1, 0), (1, 0, 1, 1, 0, 1, 0, 0), (1, 1, 0, 0, 0, 0, 0, 1), (1, 1, 0, 0, 1, 1, 1, 1), (1, 1, 1, 1, 0, 0, 1, 1), (1, 1, 1, 1, 1, 1, 0, 1))
485 (D[8]C[16]N[BFCFF3832D5569111E764A22E484B8D8]): ((0, 0, 0, 1, 1, 0, 1, 1), (0, 0, 0, 1, 1, 1, 0, 1), (0, 0, 1, 0, 0, 0, 0, 1), (0, 0, 1, 0, 0, 1, 1, 1), (0, 1, 0, 0, 0, 1, 0, 0), (0, 1, 0, 1, 0, 0, 1, 0), (0, 1, 1, 0, 1, 1, 1, 0), (0, 1, 1, 1, 1, 0, 0, 0), (1, 0, 0, 0, 1, 0, 0, 0), (1, 0, 0, 1, 0, 1, 1, 0), (1, 0, 1, 0, 1, 0, 1, 0), (1, 0, 1, 1, 0, 1, 0, 0), (1, 1, 0, 0, 0, 0, 0, 1), (1, 1, 0, 0, 1, 1, 1, 1), (1, 1, 1, 1, 0, 0, 1, 1), (1, 1, 1, 1, 1, 1, 0, 1))
486 (D[8]C[16]N[FFCFB3832D5529511E364A62E484F898]): ((0, 0, 0, 1, 1, 0, 0, 1), (0, 0, 0, 1, 1, 1, 1, 1), (0, 0, 1, 0, 0, 0, 0, 1), (0, 0, 1, 0, 0, 1, 1, 1), (0, 1, 0, 0, 0, 1, 1, 0), (0, 1, 0, 1, 0, 0, 1, 0), (0, 1, 1, 0, 1, 1, 0, 0), (0, 1, 1, 1, 1, 0, 0, 0), (1, 0, 0, 0, 1, 0, 1, 0), (1, 0, 0, 1, 0, 1, 0, 0), (1, 0, 1, 0, 1, 0, 1, 0), (1, 0, 1, 1, 0, 1, 0, 0), (1, 1, 0, 0, 0, 0, 0, 1), (1, 1, 0, 0, 1, 1, 0, 1), (1, 1, 1, 1, 0, 0, 1, 1), (1, 1, 1, 1, 1, 1, 1, 1))
487 (D[8]C[16]N[FFCF93A30D7529511E366A42A4C4F898]): ((0, 0, 0, 1, 1, 0, 0, 1), (0, 0, 0, 1, 1, 1, 1, 1), (0, 0, 1, 0, 0, 0, 1, 1), (0, 0, 1, 0, 0, 1, 0, 1), (0, 1, 0, 0, 0, 0, 1, 0), (0, 1, 0, 1, 0, 1, 1, 0), (0, 1, 1, 0, 1, 1, 0, 0), (0, 1, 1, 1, 1, 0, 0, 0), (1, 0, 0, 0, 1, 0, 1, 0), (1, 0, 0, 1, 0, 1, 0, 0), (1, 0, 1, 0, 1, 1, 1, 0), (1, 0, 1, 1, 0, 0, 0, 0), (1, 1, 0, 0, 0, 1, 0, 1), (1, 1, 0, 0, 1, 0, 0, 1), (1, 1, 1, 1, 0, 0, 1, 1), (1, 1, 1, 1, 1, 1, 1, 1))
488 (D[8]C[16]N[6F770B13DDC5B9A1BE86EAD21C244870]): ((0, 0, 0, 0, 1, 1, 1, 0), (0, 0, 0, 1, 0, 0, 1, 0), (0, 0, 1, 0, 0, 1, 0, 0), (0, 0, 1, 1, 1, 0, 0, 0), (0, 1, 0, 0, 1, 0, 1, 1), (0, 1, 0, 1, 0, 1, 1, 1), (0, 1, 1, 0, 0, 0, 0, 1), (0, 1, 1, 1, 1, 1, 0, 1), (1, 0, 0, 0, 0, 1, 0, 1), (1, 0, 0, 1, 1, 1, 0, 1), (1, 0, 1, 0, 0, 0, 1, 1), (1, 0, 1, 1, 1, 0, 1, 1), (1, 1, 0, 0, 1, 0, 0, 0), (1, 1, 0, 1, 0, 0, 0, 0), (1, 1, 1, 0, 1, 1, 1, 0), (1, 1, 1, 1, 0, 1, 1, 0))
489 (D[8]C[16]N[57C73B6BFDAD910136A69ACA5C0CF060]): ((0, 0, 0, 0, 0, 1, 1, 0), (0, 0, 0, 0, 1, 1, 1, 1), (0, 0, 1, 1, 0, 0, 0, 0), (0, 0, 1, 1, 1, 0, 1, 0), (0, 1, 0, 1, 0, 0, 1, 1), (0, 1, 0, 1, 1, 0, 0, 1), (0, 1, 1, 0, 0, 1, 0, 1), (0, 1, 1, 0, 1, 1, 0, 0), (1, 0, 0, 0, 0, 0, 0, 0), (1, 0, 0, 0, 1, 0, 0, 1), (1, 0, 1, 1, 0, 1, 0, 1), (1, 0, 1, 1, 1, 1, 1, 1), (1, 1, 0, 1, 0, 1, 1, 0), (1, 1, 0, 1, 1, 1, 0, 0), (1, 1, 1, 0, 0, 0, 1, 1), (1, 1, 1, 0, 1, 0, 1, 0))
490 (D[8]C[16]N[57C7BB6B7DAD910136A61ACADC0CF060]): ((0, 0, 0, 0, 0, 1, 1, 0), (0, 0, 0, 0, 1, 1, 1, 1), (0, 0, 1, 1, 0, 0, 0, 0), (0, 0, 1, 1, 1, 0, 1, 1), (0, 1, 0, 1, 0, 0, 1, 1), (0, 1, 0, 1, 1, 0, 0, 0), (0, 1, 1, 0, 0, 1, 0, 1), (0, 1, 1, 0, 1, 1, 0, 0), (1, 0, 0, 0, 0, 0, 0, 0), (1, 0, 0, 0, 1, 0, 0, 1), (1, 0, 1, 1, 0, 1, 0, 1), (1, 0, 1, 1, 1, 1, 1, 0), (1, 1, 0, 1, 0, 1, 1, 0), (1, 1, 0, 1, 1, 1, 0, 1), (1, 1, 1, 0, 0, 0, 1, 1), (1, 1, 1, 0, 1, 0, 1, 0))
491 (D[8]C[16]N[D7473BEB7DAD9101B6261ACA5C8CF060]): ((0, 0, 0, 0, 0, 1, 1, 0), (0, 0, 0, 0, 1, 1, 1, 1), (0, 0, 1, 1, 0, 0, 0, 1), (0, 0, 1, 1, 1, 0, 1, 0), (0, 1, 0, 1, 0, 0, 1, 1), (0, 1, 0, 1, 1, 0, 0, 0), (0, 1, 1, 0, 0, 1, 0, 0), (0, 1, 1, 0, 1, 1, 0, 1), (1, 0, 0, 0, 0, 0, 0, 0), (1, 0, 0, 0, 1, 0, 0, 1), (1, 0, 1, 1, 0, 1, 0, 1), (1, 0, 1, 1, 1, 1, 1, 0), (1, 1, 0, 1, 0, 1, 1, 1), (1, 1, 0, 1, 1, 1, 0, 0), (1, 1, 1, 0, 0, 0, 1, 0), (1, 1, 1, 0, 1, 0, 1, 1))
492 (D[8]C[16]N[D7673BABFD8D114196265ACA7C0CB0E0]): ((0, 0, 0, 0, 0, 1, 1, 1), (0, 0, 0, 0, 1, 1, 0, 1), (0, 0, 1, 1, 0, 0, 0, 0), (0, 0, 1, 1, 1, 1, 1, 0), (0, 1, 0, 1, 0, 0, 1, 1), (0, 1, 0, 1, 1, 0, 1, 0), (0, 1, 1, 0, 0, 1, 0, 0), (0, 1, 1, 0, 1, 0, 0, 1), (1, 0, 0, 0, 0, 0, 1, 0), (1, 0, 0, 0, 1, 0, 0, 0), (1, 0, 1, 1, 0, 0, 0, 1), (1, 0, 1, 1, 1, 1, 1, 1), (1, 1, 0, 1, 0, 1, 0, 1), (1, 1, 0, 1, 1, 1, 0, 0), (1, 1, 1, 0, 0, 1, 1, 0), (1, 1, 1, 0, 1, 0, 1, 1))
493 (D[8]C[16]N[D7473BABFD8D1161B6265ACA7C0C90E0]): ((0, 0, 0, 0, 0, 1, 1, 1), (0, 0, 0, 0, 1, 0, 0, 1), (0, 0, 1, 1, 0, 0, 0, 0), (0, 0, 1, 1, 1, 1, 1, 0), (0, 1, 0, 1, 0, 0, 1, 1), (0, 1, 0, 1, 1, 0, 1, 0), (0, 1, 1, 0, 0, 1, 0, 0), (0, 1, 1, 0, 1, 1, 0, 1), (1, 0, 0, 0, 0, 1, 1, 0), (1, 0, 0, 0, 1, 0, 0, 0), (1, 0, 1, 1, 0, 0, 0, 1), (1, 0, 1, 1, 1, 1, 1, 1), (1, 1, 0, 1, 0, 1, 0, 1), (1, 1, 0, 1, 1, 1, 0, 0), (1, 1, 1, 0, 0, 0, 1, 0), (1, 1, 1, 0, 1, 0, 1, 1))
494 (D[8]C[16]N[F7473B8BDDAD116196265AEA7C0CB0C0]): ((0, 0, 0, 0, 0, 0, 1, 1), (0, 0, 0, 0, 1, 1, 0, 1), (0, 0, 1, 1, 0, 0, 0, 0), (0, 0, 1, 1, 1, 1, 1, 0), (0, 1, 0, 1, 0, 1, 1, 1), (0, 1, 0, 1, 1, 0, 1, 0), (0, 1, 1, 0, 0, 1, 0, 0), (0, 1, 1, 0, 1, 0, 0, 1), (1, 0, 0, 0, 0, 1, 1, 0), (1, 0, 0, 0, 1, 0, 0, 0), (1, 0, 1, 1, 0, 1, 0, 1), (1, 0, 1, 1, 1, 0, 1, 1), (1, 1, 0, 1, 0, 0, 0, 1), (1, 1, 0, 1, 1, 1, 0, 0), (1, 1, 1, 0, 0, 0, 1, 0), (1, 1, 1, 0, 1, 1, 1, 1))
495 (D[8]C[16]N[D7471BABFD8D3161B6265AEA7C0C90C0]): ((0, 0, 0, 0, 0, 0, 1, 1), (0, 0, 0, 0, 1, 0, 0, 1), (0, 0, 1, 1, 0, 0, 0, 0), (0, 0, 1, 1, 1, 1, 1, 0), (0, 1, 0, 1, 0, 1, 1, 1), (0, 1, 0, 1, 1, 0, 1, 0), (0, 1, 1, 0, 0, 1, 0, 0), (0, 1, 1, 0, 1, 1, 0, 1), (1, 0, 0, 0, 0, 1, 1, 0), (1, 0, 0, 0, 1, 1, 0, 0), (1, 0, 1, 1, 0, 0, 0, 1), (1, 0, 1, 1, 1, 1, 1, 1), (1, 1, 0, 1, 0, 1, 0, 1), (1, 1, 0, 1, 1, 0, 0, 0), (1, 1, 1, 0, 0, 0, 1, 0), (1, 1, 1, 0, 1, 0, 1, 1))
496 (D[8]C[16]N[57C79BABFD0D316136A65A6AFC0C90C0]): ((0, 0, 0, 0, 0, 0, 1, 1), (0, 0, 0, 0, 1, 0, 0, 1), (0, 0, 1, 1, 0, 0, 0, 0), (0, 0, 1, 1, 1, 1, 1, 1), (0, 1, 0, 1, 0, 1, 1, 0), (0, 1, 0, 1, 1, 0, 1, 0), (0, 1, 1, 0, 0, 1, 0, 1), (0, 1, 1, 0, 1, 1, 0, 0), (1, 0, 0, 0, 0, 1, 1, 0), (1, 0, 0, 0, 1, 1, 0, 0), (1, 0, 1, 1, 0, 0, 0, 0), (1, 0, 1, 1, 1, 1, 1, 1), (1, 1, 0, 1, 0, 1, 0, 1), (1, 1, 0, 1, 1, 0, 0, 1), (1, 1, 1, 0, 0, 0, 1, 1), (1, 1, 1, 0, 1, 0, 1, 0))
497 (D[8]C[16]N[77C7BB8BDD2D116116A65A6AFC0CB0C0]): ((0, 0, 0, 0, 0, 0, 1, 1), (0, 0, 0, 0, 1, 1, 0, 1), (0, 0, 1, 1, 0, 0, 0, 0), (0, 0, 1, 1, 1, 1, 1, 1), (0, 1, 0, 1, 0, 1, 1, 0), (0, 1, 0, 1, 1, 0, 1, 0), (0, 1, 1, 0, 0, 1, 0, 1), (0, 1, 1, 0, 1, 0, 0, 0), (1, 0, 0, 0, 0, 1, 1, 0), (1, 0, 0, 0, 1, 0, 0, 0), (1, 0, 1, 1, 0, 1, 0, 0), (1, 0, 1, 1, 1, 0, 1, 1), (1, 1, 0, 1, 0, 0, 0, 1), (1, 1, 0, 1, 1, 1, 0, 1), (1, 1, 1, 0, 0, 0, 1, 1), (1, 1, 1, 0, 1, 1, 1, 0))
498 (D[8]C[16]N[77C7BB8BDD6D112116A65A6ABC0CF0C0]): ((0, 0, 0, 0, 0, 0, 1, 1), (0, 0, 0, 0, 1, 1, 1, 1), (0, 0, 1, 1, 0, 0, 0, 0), (0, 0, 1, 1, 1, 1, 0, 1), (0, 1, 0, 1, 0, 1, 1, 0), (0, 1, 0, 1, 1, 0, 1, 0), (0, 1, 1, 0, 0, 1, 0, 1), (0, 1, 1, 0, 1, 0, 0, 0), (1, 0, 0, 0, 0, 1, 0, 0), (1, 0, 0, 0, 1, 0, 0, 0), (1, 0, 1, 1, 0, 1, 1, 0), (1, 0, 1, 1, 1, 0, 1, 1), (1, 1, 0, 1, 0, 0, 0, 1), (1, 1, 0, 1, 1, 1, 0, 1), (1, 1, 1, 0, 0, 0, 1, 1), (1, 1, 1, 0, 1, 1, 1, 0))
499 (D[8]C[16]N[77C7BB8B5DED112196265A6ABC0CF0C0]): ((0, 0, 0, 0, 0, 0, 1, 1), (0, 0, 0, 0, 1, 1, 1, 1), (0, 0, 1, 1, 0, 0, 0, 0), (0, 0, 1, 1, 1, 1, 0, 1), (0, 1, 0, 1, 0, 1, 1, 0), (0, 1, 0, 1, 1, 0, 1, 0), (0, 1, 1, 0, 0, 1, 0, 0), (0, 1, 1, 0, 1, 0, 0, 1), (1, 0, 0, 0, 0, 1, 0, 0), (1, 0, 0, 0, 1, 0, 0, 0), (1, 0, 1, 1, 0, 1, 1, 1), (1, 0, 1, 1, 1, 0, 1, 0), (1, 1, 0, 1, 0, 0, 0, 1), (1, 1, 0, 1, 1, 1, 0, 1), (1, 1, 1, 0, 0, 0, 1, 1), (1, 1, 1, 0, 1, 1, 1, 0))
500 (D[8]C[16]N[77C73B8B5DED11A19626DA6ABC0CF040]): ((0, 0, 0, 0, 0, 0, 1, 0), (0, 0, 0, 0, 1, 1, 1, 1), (0, 0, 1, 1, 0, 0, 0, 0), (0, 0, 1, 1, 1, 1, 0, 1), (0, 1, 0, 1, 0, 1, 1, 0), (0, 1, 0, 1, 1, 0, 1, 1), (0, 1, 1, 0, 0, 1, 0, 0), (0, 1, 1, 0, 1, 0, 0, 1), (1, 0, 0, 0, 0, 1, 0, 1), (1, 0, 0, 0, 1, 0, 0, 0), (1, 0, 1, 1, 0, 1, 1, 1), (1, 0, 1, 1, 1, 0, 1, 0), (1, 1, 0, 1, 0, 0, 0, 1), (1, 1, 0, 1, 1, 1, 0, 0), (1, 1, 1, 0, 0, 0, 1, 1), (1, 1, 1, 0, 1, 1, 1, 0))
501 (D[8]C[16]N[77C73B8B5DED11A19626FA4A9C2CF040]): ((0, 0, 0, 0, 0, 0, 1, 0), (0, 0, 0, 0, 1, 1, 1, 1), (0, 0, 1, 1, 0, 1, 0, 0), (0, 0, 1, 1, 1, 0, 0, 1), (0, 1, 0, 1, 0, 0, 1, 0), (0, 1, 0, 1, 1, 1, 1, 1), (0, 1, 1, 0, 0, 1, 0, 0), (0, 1, 1, 0, 1, 0, 0, 1), (1, 0, 0, 0, 0, 1, 0, 1), (1, 0, 0, 0, 1, 0, 0, 0), (1, 0, 1, 1, 0, 1, 1, 1), (1, 0, 1, 1, 1, 0, 1, 0), (1, 1, 0, 1, 0, 0, 0, 1), (1, 1, 0, 1, 1, 1, 0, 0), (1, 1, 1, 0, 0, 0, 1, 1), (1, 1, 1, 0, 1, 1, 1, 0))
